Data: 20/05/2026
Posizione,Progetto,Classe,Versione,Numero Smell,Tempo di Refactoring,Debito Tecnico
1541,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/AnyTypeRestClient.java,5.0.0,0,0,0.0
1542,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AnyTypeServiceImpl.java,5.0.0,0,0,0.0
1543,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AnyTypeTO.java,5.0.0,0,0,0.0
1544,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/AnyTypeValidator.java,5.0.0,0,0,0.0
1545,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/AnyUR.java,5.0.0,0,0,0.0
1546,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AnyUtilsFactory.java,5.0.0,0,0,0.0
1547,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/AnyWizardBuilderAdditionalSteps.java,5.0.0,0,0,0.0
1548,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/AppleOIDCAuthModuleConf.java,5.0.0,0,0,0.0
1549,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/ApplicationContextUtils.java,5.0.0,0,0,0.0
1550,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/anyobject/ARelationship.java,5.0.0,0,0,0.0
1551,SYNCOPE,ext/saml2sp4ui/client-common-ui/src/main/java/org/apache/syncope/client/ui/commons/resources/saml2sp4ui/AssertionConsumerResource.java,5.0.0,0,0,0.0
1552,SYNCOPE,fit/core-reference/src/main/java-all/org/apache/syncope/fit/core/reference/flowable/AssignDirectorGroup.java,5.0.0,0,0,0.0
1553,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/AsyncConnectorFacade.java,5.0.0,0,0,0.0
1554,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/Attr.java,5.0.0,0,0,0.0
1555,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/AttrCond.java,5.0.0,0,0,0.0
1556,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Attributable.java,5.0.0,0,0,0.0
1557,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/AttributableCheck.java,5.0.0,0,0,0.0
1558,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AttributableTO.java,5.0.0,0,0,0.0
1559,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/AttributeDeltaDeserializer.java,5.0.0,0,0,0.0
1560,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/AttributeDeltaSerializer.java,5.0.0,0,0,0.0
1561,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/AttributeDeserializer.java,5.0.0,0,0,0.0
1562,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/AttributeSerializer.java,5.0.0,0,0,0.0
1563,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/AttrListConverter.java,5.0.0,0,0,0.0
1564,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/AttrPatch.java,5.0.0,0,0,0.0
1565,SYNCOPE,wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/mapping/AttrReleaseMapper.java,5.0.0,0,0,0.0
1566,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/AttrReleasePolicy.java,5.0.0,0,0,0.0
1567,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/policy/AttrReleasePolicyConf.java,5.0.0,0,0,0.0
1568,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/AttrReleasePolicyConfConverter.java,5.0.0,0,0,0.0
1569,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/AttrRepo.java,5.0.0,0,0,0.0
1570,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/attr/AttrRepoConf.java,5.0.0,0,0,0.0
1571,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/AttrRepoConfConverter.java,5.0.0,0,0,0.0
1572,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AttrRepoDAO.java,5.0.0,0,0,0.0
1573,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/AttrRepoDataBinder.java,5.0.0,0,0,0.0
1574,SYNCOPE,wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/mapping/AttrRepoPropertySourceMapper.java,5.0.0,0,0,0.0
1575,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AttrRepoRepo.java,5.0.0,0,0,0.0
1576,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AttrRepoRepo.java,5.0.0,0,0,0.0
1577,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AttrRepoRepoExt.java,5.0.0,0,0,0.0
1578,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AttrRepoRepoExtImpl.java,5.0.0,0,0,0.0
1579,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/rest/AttrRepoRestClient.java,5.0.0,0,0,0.0
1580,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AttrRepoServiceImpl.java,5.0.0,0,0,0.0
1581,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/AttrRepoState.java,5.0.0,0,0,0.0
1582,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/AttrRepoTO.java,5.0.0,0,0,0.0
1583,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AuditConf.java,5.0.0,0,0,0.0
1584,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AuditConfDAO.java,5.0.0,0,0,0.0
1585,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AuditConfRepo.java,5.0.0,0,0,0.0
1586,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AuditConfRepo.java,5.0.0,0,0,0.0
1587,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AuditConfTO.java,5.0.0,0,0,0.0
1588,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/AuditDataBinder.java,5.0.0,0,0,0.0
1589,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AuditDataBinderImpl.java,5.0.0,0,0,0.0
1590,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/AuditEvent.java,5.0.0,0,0,0.0
1591,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/AuditEventProcessor.java,5.0.0,0,0,0.0
1592,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AuditEventTO.java,5.0.0,0,0,0.0
1593,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/AuditManager.java,5.0.0,0,0,0.0
1594,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AuditServiceImpl.java,5.0.0,0,0,0.0
1595,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/AuthenticationHandler.java,5.0.0,0,0,0.0
1596,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/AuthenticationScheme.java,5.0.0,0,0,0.0
1597,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/AuthMapper.java,5.0.0,0,0,0.0
1598,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/AuthMapperResult.java,5.0.0,0,0,0.0
1599,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/AuthModule.java,5.0.0,0,0,0.0
1600,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/AuthModuleConf.java,5.0.0,0,0,0.0
1601,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/AuthModuleConfConverter.java,5.0.0,0,0,0.0
1602,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AuthModuleDAO.java,5.0.0,0,0,0.0
1603,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/AuthModuleDataBinder.java,5.0.0,0,0,0.0
1604,SYNCOPE,wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/mapping/AuthModulePropertySourceMapper.java,5.0.0,1,5,0.0
1605,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AuthModuleRepo.java,5.0.0,0,0,0.0
1606,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AuthModuleRepo.java,5.0.0,0,0,0.0
1607,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AuthModuleRepoExt.java,5.0.0,0,0,0.0
1608,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AuthModuleRepoExt.java,5.0.0,0,0,0.0
1609,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AuthModuleRepoExtImpl.java,5.0.0,0,0,0.0
1610,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AuthModuleRepoExtImpl.java,5.0.0,0,0,0.0
1611,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/rest/AuthModuleRestClient.java,5.0.0,0,0,0.0
1612,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AuthModuleServiceImpl.java,5.0.0,0,0,0.0
1613,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/AuthModuleState.java,5.0.0,0,0,0.0
1614,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/AuthModuleTO.java,5.0.0,0,0,0.0
1615,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/AuthPolicy.java,5.0.0,0,0,0.0
1616,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/policy/AuthPolicyConf.java,5.0.0,0,0,0.0
1617,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/AuthPolicyConfConverter.java,5.0.0,0,0,0.0
1618,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/AuthProfile.java,5.0.0,0,0,0.0
1619,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/AuthProfileDataBinder.java,5.0.0,0,0,0.0
1620,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/AuthProfileDataBinderImpl.java,5.0.0,0,0,0.0
1621,SYNCOPE,core/am/logic/src/main/java/org/apache/syncope/core/logic/AuthProfileLogic.java,5.0.0,0,0,0.0
1622,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AuthProfileRepo.java,5.0.0,0,0,0.0
1623,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AuthProfileRepo.java,5.0.0,0,0,0.0
1624,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AuthProfileRepoExtImpl.java,5.0.0,0,0,0.0
1625,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AuthProfileSelfServiceImpl.java,5.0.0,0,0,0.0
1626,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AuthProfileServiceImpl.java,5.0.0,0,0,0.0
1627,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/AuthProfileTO.java,5.0.0,0,0,0.0
1628,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/task/AutoActivate.java,5.0.0,0,0,0.0
1629,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/AuxClassCond.java,5.0.0,0,0,0.0
1630,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/attr/AzureActiveDirectoryAttrRepoConf.java,5.0.0,0,0,0.0
1631,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/AzureActiveDirectoryAuthModuleConf.java,5.0.0,0,0,0.0
1632,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/AzureOIDCAuthModuleConf.java,5.0.0,0,0,0.0
1633,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/propagation/AzurePropagationActions.java,5.0.0,0,0,0.0
1634,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/BackOffStrategy.java,5.0.0,0,0,0.0
1635,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/BadRequestException.java,5.0.0,0,0,0.0
1636,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/Bar.java,5.0.0,0,0,0.0
1637,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/BarChartData.java,5.0.0,0,0,0.0
1638,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/BarChartOptions.java,5.0.0,0,0,0.0
1639,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/BarDataSet.java,5.0.0,0,0,0.0
1640,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/BaseBean.java,5.0.0,0,0,0.0
1641,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/BaseRestClient.java,5.0.0,0,0,0.0
1642,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/BaseRestClient.java,5.0.0,0,0,0.0
1643,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/BaseSession.java,5.0.0,0,0,0.0
1644,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/BaseWebApplication.java,5.0.0,0,0,0.0
1645,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/BasicAuthenticationHandler.java,5.0.0,0,0,0.0
1646,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/attrvalue/BasicValidator.java,5.0.0,0,0,0.0
1647,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Batch.java,5.0.0,0,0,0.0
1648,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/batch/BatchClientFactoryBean.java,5.0.0,0,0,0.0
1649,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/BatchDAO.java,5.0.0,0,0,0.0
1650,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/batch/BatchItem.java,5.0.0,0,0,0.0
1651,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/batch/BatchPayloadGenerator.java,5.0.0,0,0,0.0
1652,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/batch/BatchPayloadLine.java,5.0.0,0,0,0.0
1653,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/batch/BatchRequest.java,5.0.0,0,0,0.0
1654,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/batch/BatchResponse.java,5.0.0,0,0,0.0
1655,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/BatchResponseColumn.java,5.0.0,0,0,0.0
1656,SYNCOPE,ext/oidcc4ui/client-common-ui/src/main/java/org/apache/syncope/client/ui/commons/resources/oidcc4ui/BeforeLogoutResource.java,5.0.0,0,0,0.0
1657,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/annotations/BinaryPreview.java,5.0.0,0,0,0.0
1658,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/attrvalue/BinaryValidator.java,5.0.0,0,0,0.0
1659,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/BookmarkablePageLinkBuilder.java,5.0.0,0,0,0.0
1660,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/BookmarkablePageLinkBuilder.java,5.0.0,0,0,0.0
1661,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/BooleanPropertyColumn.java,5.0.0,0,0,0.0
1662,SYNCOPE,ext/flowable/common-lib/src/main/java/org/apache/syncope/common/lib/to/BpmnProcess.java,5.0.0,0,0,0.0
1663,SYNCOPE,ext/flowable/common-lib/src/main/java/org/apache/syncope/common/lib/types/BpmnProcessFormat.java,5.0.0,0,0,0.0
1664,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/resources/BpmnProcessGETResource.java,5.0.0,0,0,0.0
1665,SYNCOPE,ext/flowable/logic/src/main/java/org/apache/syncope/core/logic/BpmnProcessLogic.java,5.0.0,0,0,0.0
1666,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/api/BpmnProcessManager.java,5.0.0,0,0,0.0
1667,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/resources/BpmnProcessPUTResource.java,5.0.0,0,0,0.0
1668,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/rest/BpmnProcessRestClient.java,5.0.0,0,0,0.0
1669,SYNCOPE,ext/flowable/client-enduser/src/main/java/org/apache/syncope/client/enduser/rest/BpmnProcessRestClient.java,5.0.0,0,0,0.0
1670,SYNCOPE,.github/workflows/build.yml,5.0.0,0,0,0.0
1671,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/BulkConfigurationOption.java,5.0.0,0,0,0.0
1672,SYNCOPE,core/metrics-starter/src/main/java/org/springframework/boot/cache/autoconfigure/metrics/CacheMetricsContext.java,5.0.0,0,0,0.0
1673,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/CapabilitiesPanel.java,5.0.0,0,0,0.0
1674,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/panels/CardPanel.java,5.0.0,0,0,0.0
1675,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/cas/CASAuthenticationRequestWebFilter.java,5.0.0,0,0,0.0
1676,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/cas/CASAuthenticationWebFilter.java,5.0.0,0,0,0.0
1677,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/CaseCanonicalizationMode.java,5.0.0,0,0,0.0
1678,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/cas/CASSecurityConfigUtils.java,5.0.0,0,0,0.0
1679,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/cas/CASServerLogoutHandler.java,5.0.0,0,0,0.0
1680,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/cas/CASServerLogoutSuccessHandler.java,5.0.0,0,0,0.0
1681,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/CASSPClientApp.java,5.0.0,0,0,0.0
1682,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/CASSPClientAppDAO.java,5.0.0,0,0,0.0
1683,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/CASSPClientAppRepo.java,5.0.0,0,0,0.0
1684,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/CASSPClientAppRepo.java,5.0.0,0,0,0.0
1685,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/CASSPClientAppRepoExt.java,5.0.0,0,0,0.0
1686,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/CASSPClientAppRepoExt.java,5.0.0,0,0,0.0
1687,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/CASSPClientAppRepoExtImpl.java,5.0.0,0,0,0.0
1688,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/CASSPClientAppRepoExtImpl.java,5.0.0,0,0,0.0
1689,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/CASSPClientAppTO.java,5.0.0,0,0,0.0
1690,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/CASSPClientAppTOMapper.java,5.0.0,0,0,0.0
1691,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/cas/CASUtils.java,5.0.0,0,0,0.0
1692,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/Chart.java,5.0.0,0,0,0.0
1693,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/ChartData.java,5.0.0,0,0,0.0
1694,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxGroupSelectorPanel.java,5.0.0,0,0,0.0
1695,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxPanel.java,5.0.0,0,0,0.0
1696,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/CheckGroupColumn.java,5.0.0,0,0,0.0
1697,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/CipherAlgorithm.java,5.0.0,0,0,0.0
1698,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/init/ClassPathScanImplementationContributor.java,5.0.0,0,0,0.0
1699,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/ClientApp.java,5.0.0,0,0,0.0
1700,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/ClientAppDataBinder.java,5.0.0,0,0,0.0
1701,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientAppPropertyWizardBuilder.java,5.0.0,0,0,0.0
1702,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/ClientAppRepoExt.java,5.0.0,0,0,0.0
1703,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/ClientAppRepoExt.java,5.0.0,0,0,0.0
1704,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/ClientApps.java,5.0.0,0,0,0.0
1705,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/ClientAppServiceImpl.java,5.0.0,0,0,0.0
1706,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/ClientAppTO.java,5.0.0,0,0,0.0
1707,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/ClientAppType.java,5.0.0,0,0,0.0
1708,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/ClientAppUtils.java,5.0.0,0,0,0.0
1709,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/ClientAppUtilsFactory.java,5.0.0,0,0,0.0
1710,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/filters/ClientCertsToRequestHeaderFilterFactory.java,5.0.0,0,0,0.0
1711,SYNCOPE,ext/oidcc4ui/client-common-ui/src/main/java/org/apache/syncope/client/ui/commons/resources/oidcc4ui/CodeConsumerResource.java,5.0.0,0,0,0.0
1712,SYNCOPE,.github/workflows/codeql-analysis.yml,5.0.0,0,0,0.0
1713,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/extensions/markup/html/repeater/data/table/CollectionPropertyColumn.java,5.0.0,0,0,0.0
1714,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/macro/Command.java,5.0.0,0,0,0.0
1715,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/command/CommandArgs.java,5.0.0,0,0,0.0
1716,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/command/CommandOutput.java,5.0.0,0,0,0.0
1717,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/CommandRestClient.java,5.0.0,0,0,0.0
1718,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/CommandServiceImpl.java,5.0.0,0,0,0.0
1719,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/command/CommandTO.java,5.0.0,0,0,0.0
1720,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/CommandWrapper.java,5.0.0,0,0,0.0
1721,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/CommonPersistenceContext.java,5.0.0,0,0,0.0
1722,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/CommonUIProperties.java,5.0.0,0,0,0.0
1723,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ComplianceQuery.java,5.0.0,0,0,0.0
1724,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/ComposablePolicy.java,5.0.0,0,0,0.0
1725,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/ConfigurationOption.java,5.0.0,0,0,0.0
1726,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/ConfirmBehavior.java,5.0.0,0,0,0.0
1727,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/ConflictResolutionAction.java,5.0.0,0,0,0.0
1728,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/keymaster/ConfParam.java,5.0.0,0,0,0.0
1729,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/keymaster/ConfParamDAO.java,5.0.0,0,0,0.0
1730,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/content/ConfParamLoader.java,5.0.0,0,0,0.0
1731,SYNCOPE,core/self-keymaster-starter/src/main/java/org/apache/syncope/core/logic/ConfParamLogic.java,5.0.0,0,0,0.0
1732,SYNCOPE,common/keymaster/client-api/src/main/java/org/apache/syncope/common/keymaster/client/api/ConfParamOps.java,5.0.0,0,0,0.0
